"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","out_bool","cond","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"195","b02_igolubev",25,"SC",1.2,NA,2.5,6.8,"reject",9137,0,FALSE,"b",1,1,1.2,9.2,2.2,3.5,1
"196","b02_igolubev",26,"NC",3.5,NA,3.7,NA,"reject",10989,0,FALSE,"b",0,0,2.4,1.2,4.5,9.4,1
"197","b02_igolubev",26,"BC",9.4,5.9,3.8,NA,"accept",12067,0.6,TRUE,"b",1,0,9.2,3.5,9,2.2,0
"198","b02_igolubev",26,"SC",2.2,NA,3,4.5,"reject",10876,0,FALSE,"b",0,1,1.2,9.4,3,4.5,1
"199","b02_igolubev",27,"NC",4.5,NA,3.4,NA,"accept",9356,5.5,TRUE,"b",0,0,3.5,2.2,4.5,9,1
"200","b02_igolubev",27,"BC",9,6.3,5,NA,"accept",12490,1,TRUE,"b",1,1,9.4,4.5,8.8,3,1
"201","b02_igolubev",27,"SC",3,NA,2.2,4,"accept",9752,7,TRUE,"b",0,1,2.2,9,3.2,4.5,1
"202","b02_igolubev",28,"NC",4.5,NA,4.6,NA,"reject",9319,0,FALSE,"b",1,1,4.5,3,5.5,8.8,1
"203","b02_igolubev",28,"BC",8.8,7.1,5,NA,"accept",15433,1.2,TRUE,"b",1,0,9,4.5,8.8,3.2,1
"204","b02_igolubev",28,"SC",3.2,NA,0.1,0.1,"accept",9297,6.8,TRUE,"b",1,1,3,8.8,4.2,5.5,0
"205","b02_igolubev",29,"NC",5.5,NA,6.9,NA,"reject",7168,0,FALSE,"b",0,1,4.5,3.2,6.8,8.8,1
"206","b02_igolubev",29,"BC",8.8,2.5,4.4,NA,"accept",9174,1.2,TRUE,"b",1,0,8.8,5.5,8.8,4.2,1
"207","b02_igolubev",29,"SC",4.2,NA,2,8.1,"accept",8523,5.8,TRUE,"b",1,1,3.2,8.8,4.8,6.8,0
"208","b02_igolubev",30,"NC",6.8,NA,4.4,NA,"accept",9315,3.2,TRUE,"b",0,1,5.5,4.2,6.5,8.8,1
"209","b02_igolubev",30,"BC",8.8,5.7,2,NA,"accept",9405,1.2,TRUE,"b",1,1,8.8,6.8,8,4.8,1
"210","b02_igolubev",30,"SC",4.8,NA,0,0.1,"accept",8378,5.2,TRUE,"b",1,1,4.2,8.8,5.4,6.5,0
"211","b02_igolubev",31,"NC",6.5,NA,0.1,NA,"accept",8302,3.5,TRUE,"b",1,1,6.8,4.8,5.9,8,1
"212","b02_igolubev",31,"BC",8,7,6.5,NA,"accept",9277,2,TRUE,"b",1,1,8.8,6.5,7.8,5.4,1
"213","b02_igolubev",31,"SC",5.4,NA,2,0,"accept",7514,4.6,TRUE,"b",1,1,4.8,8,4.2,5.9,0
"214","b02_igolubev",32,"NC",5.9,NA,0.1,NA,"accept",8445,4.1,TRUE,"b",1,1,6.5,5.4,5.8,7.8,1
"215","b02_igolubev",32,"BC",7.8,7.2,5,NA,"accept",6506,2.2,TRUE,"b",1,1,8,5.9,7.6,4.2,1
"216","b02_igolubev",32,"SC",4.2,NA,3.8,4.3,"accept",11739,5.8,TRUE,"b",1,1,5.4,7.8,4.1,5.8,1
"217","b02_igolubev",33,"NC",5.8,NA,2,NA,"accept",8625,4.2,TRUE,"b",1,1,5.9,4.2,5,7.6,1
"218","b02_igolubev",33,"BC",7.6,7.3,0,NA,"accept",6801,2.4,TRUE,"b",1,1,7.8,5.8,7.4,4.1,1
"219","b02_igolubev",33,"SC",4.1,NA,2,2,"accept",7948,5.9,TRUE,"b",1,1,4.2,7.6,3.3,5,1
"220","b02_igolubev",34,"NC",5,NA,0,NA,"accept",8405,5,TRUE,"b",1,1,5.8,4.1,3.5,7.4,1
"221","b02_igolubev",34,"BC",7.4,7.3,5,NA,"accept",6881,2.6,TRUE,"b",1,1,7.6,5,7.5,3.3,1
"222","b02_igolubev",34,"SC",3.3,NA,2,3.5,"accept",8296,6.7,TRUE,"b",1,1,4.1,7.4,2.5,3.5,1
"223","b02_igolubev",35,"NC",3.5,NA,0,NA,"accept",7286,6.5,TRUE,"b",1,1,5,3.3,3.6,7.5,1
"224","b02_igolubev",35,"BC",7.5,6.5,5,NA,"accept",11461,2.5,TRUE,"b",1,1,7.4,3.5,6.5,2.5,0
"225","b02_igolubev",35,"SC",2.5,NA,2,0,"accept",6897,7.5,TRUE,"b",1,1,3.3,7.5,2.3,3.6,1
"226","b02_igolubev",36,"NC",3.6,NA,0,NA,"accept",9027,6.4,TRUE,"b",1,1,3.5,2.5,3,6.5,0
"227","b02_igolubev",36,"BC",6.5,8.6,2.4,NA,"reject",9999,0,FALSE,"b",1,1,7.5,3.6,8.2,2.3,1
"228","b02_igolubev",36,"SC",2.3,NA,2.8,0,"accept",10258,7.7,TRUE,"b",1,0,2.5,6.5,2,3,1
"229","b02_igolubev",37,"NC",3,NA,2,NA,"accept",7772,7,TRUE,"b",1,1,3.6,2.3,3.4,8.2,1
"230","b02_igolubev",37,"BC",8.2,2.8,7,NA,"accept",10887,1.8,TRUE,"b",0,1,6.5,3,8.6,2,1
"231","b02_igolubev",37,"SC",2,NA,2.8,5,"reject",9295,0,FALSE,"b",1,1,2.3,8.2,3.8,3.4,1
"232","b02_igolubev",38,"NC",3.4,NA,4,NA,"reject",9347,0,FALSE,"b",1,0,3,2,4,8.6,0
"233","b02_igolubev",38,"BC",8.6,8.1,7,NA,"accept",8363,1.4,TRUE,"b",1,0,8.2,3.4,8.4,3.8,0
"234","b02_igolubev",38,"SC",3.8,NA,2.1,2.3,"accept",10017,6.2,TRUE,"b",0,1,2,8.6,3.7,4,1
"235","b02_igolubev",39,"NC",4,NA,3.1,NA,"accept",7804,6,TRUE,"b",0,1,3.4,3.8,3.6,8.4,1
"236","b02_igolubev",39,"BC",8.4,7.6,3.1,NA,"accept",7935,1.6,TRUE,"b",1,1,8.6,4,8.2,3.7,1
"237","b02_igolubev",39,"SC",3.7,NA,2.9,2.3,"accept",7462,6.3,TRUE,"b",1,1,3.8,8.4,2.9,3.6,1
"238","b02_igolubev",40,"NC",3.6,NA,3,NA,"accept",6987,6.4,TRUE,"b",1,1,4,3.7,NA,8.2,1
"239","b02_igolubev",40,"BC",8.2,7.8,4,NA,"accept",9289,1.8,TRUE,"b",1,1,8.4,3.6,NA,2.9,1
"240","b02_igolubev",40,"SC",2.9,NA,1,0.1,"accept",9442,7.1,TRUE,"b",1,1,3.7,8.2,NA,NA,1
"241","b03_nsavchenko",1,"SC",4,NA,4.2,4.1,"reject",6701,0,FALSE,"b",NA,NA,NA,NA,4.5,6,NA
"242","b03_nsavchenko",1,"NC",6,NA,5,NA,"accept",7661,4,TRUE,"b",NA,0,NA,4,5,8,NA
"243","b03_nsavchenko",1,"BC",8,4.5,4.9,NA,"accept",7140,2,TRUE,"b",NA,1,NA,6,5,4.5,NA
"244","b03_nsavchenko",2,"SC",4.5,NA,2,3.5,"accept",6613,5.5,TRUE,"b",0,1,4,8,4.5,5,1
"245","b03_nsavchenko",2,"NC",5,NA,3,NA,"accept",6730,5,TRUE,"b",1,1,6,4.5,5.5,5,1
"246","b03_nsavchenko",2,"BC",5,6.9,5,NA,"reject",8985,0,FALSE,"b",1,1,8,5,8,4.5,1
"247","b03_nsavchenko",3,"SC",4.5,NA,5,4,"accept",8270,5.5,TRUE,"b",1,0,4.5,5,5,5.5,1
"248","b03_nsavchenko",3,"NC",5.5,NA,4,NA,"accept",6259,4.5,TRUE,"b",1,1,5,4.5,6,8,0
"249","b03_nsavchenko",3,"BC",8,5.9,0.1,NA,"accept",9956,2,TRUE,"b",0,1,5,5.5,8,5,1
"250","b03_nsavchenko",4,"SC",5,NA,3,4.6,"accept",7577,5,TRUE,"b",1,1,4.5,8,5,6,0
"251","b03_nsavchenko",4,"NC",6,NA,6.8,NA,"reject",9542,0,FALSE,"b",1,1,5.5,5,5.1,8,0
"252","b03_nsavchenko",4,"BC",8,6.2,4.3,NA,"accept",6720,2,TRUE,"b",1,0,8,6,7,5,1
"253","b03_nsavchenko",5,"SC",5,NA,0,2,"accept",7294,5,TRUE,"b",1,1,5,8,4.1,5.1,1
"254","b03_nsavchenko",5,"NC",5.1,NA,4,NA,"accept",9069,4.9,TRUE,"b",0,1,6,5,5.1,7,0
"255","b03_nsavchenko",5,"BC",7,7.5,6,NA,"reject",8669,0,FALSE,"b",1,1,8,5.1,7.6,4.1,1
"256","b03_nsavchenko",6,"SC",4.1,NA,3.9,3.5,"accept",9264,5.9,TRUE,"b",1,0,5,7,4,5.1,1
"257","b03_nsavchenko",6,"NC",5.1,NA,2.6,NA,"accept",8288,4.9,TRUE,"b",1,1,5.1,4.1,5,7.6,1
"258","b03_nsavchenko",6,"BC",7.6,7.2,2.5,NA,"accept",9282,2.4,TRUE,"b",0,1,7,5.1,7.1,4,1
"259","b03_nsavchenko",7,"SC",4,NA,2,3.6,"accept",8193,6,TRUE,"b",1,1,4.1,7.6,6,5,1
"260","b03_nsavchenko",7,"NC",5,NA,4,NA,"accept",8833,5,TRUE,"b",1,1,5.1,4,5,7.1,1
"261","b03_nsavchenko",7,"BC",7.1,8.1,5.2,NA,"reject",7758,0,FALSE,"b",1,1,7.6,5,6.6,6,1
"262","b03_nsavchenko",8,"SC",6,NA,1,0.1,"accept",7842,4,TRUE,"b",1,0,4,7.1,4,5,0
"263","b03_nsavchenko",8,"NC",5,NA,3,NA,"accept",9068,5,TRUE,"b",1,1,5,6,5,6.6,1
"264","b03_nsavchenko",8,"BC",6.6,7.2,0.1,NA,"reject",7990,0,FALSE,"b",0,1,7.1,5,8.1,4,0
"265","b03_nsavchenko",9,"SC",4,NA,2,4.8,"accept",6677,6,TRUE,"b",1,0,6,6.6,4.1,5,1
"266","b03_nsavchenko",9,"NC",5,NA,4.3,NA,"accept",7469,5,TRUE,"b",1,1,5,4,5.1,8.1,1
"267","b03_nsavchenko",9,"BC",8.1,7.1,2.9,NA,"accept",10323,1.9,TRUE,"b",0,1,6.6,5,7.6,4.1,1
"268","b03_nsavchenko",10,"SC",4.1,NA,2,4,"accept",7575,5.9,TRUE,"b",1,1,4,8.1,4.1,5.1,0
"269","b03_nsavchenko",10,"NC",5.1,NA,5,NA,"accept",6811,4.9,TRUE,"b",1,1,5,4.1,5,7.6,0
"270","b03_nsavchenko",10,"BC",7.6,7.9,4.8,NA,"reject",9404,0,FALSE,"b",1,1,8.1,5.1,8,4.1,1
"271","b03_nsavchenko",11,"SC",4.1,NA,2,0.3,"accept",10288,5.9,TRUE,"b",1,0,4.1,7.6,4.1,5,1
"272","b03_nsavchenko",11,"NC",5,NA,2.3,NA,"accept",8067,5,TRUE,"b",1,1,5.1,4.1,5,8,1
"273","b03_nsavchenko",11,"BC",8,7.2,2.4,NA,"accept",9150,2,TRUE,"b",0,1,7.6,5,8,4.1,1
"274","b03_nsavchenko",12,"SC",4.1,NA,3,3.5,"accept",6603,5.9,TRUE,"b",1,1,4.1,8,4.1,5,1
"275","b03_nsavchenko",12,"NC",5,NA,4,NA,"accept",7640,5,TRUE,"b",1,1,5,4.1,4.5,8,1
"276","b03_nsavchenko",12,"BC",8,8,0,NA,"reject",8532,0,FALSE,"b",1,1,8,5,7.3,4.1,1
"277","b03_nsavchenko",13,"SC",4.1,NA,2.8,3,"accept",8494,5.9,TRUE,"b",1,0,4.1,8,4.1,4.5,1
"278","b03_nsavchenko",13,"NC",4.5,NA,0,NA,"accept",8102,5.5,TRUE,"b",1,1,5,4.1,4.6,7.3,1
"279","b03_nsavchenko",13,"BC",7.3,8.2,7,NA,"reject",7795,0,FALSE,"b",0,1,8,4.5,8,4.1,0
"280","b03_nsavchenko",14,"SC",4.1,NA,4,0,"accept",10945,5.9,TRUE,"b",1,0,4.1,7.3,4.3,4.6,1
"281","b03_nsavchenko",14,"NC",4.6,NA,2,NA,"accept",8862,5.4,TRUE,"b",1,1,4.5,4.1,4.4,8,0
"282","b03_nsavchenko",14,"BC",8,8.2,7.5,NA,"reject",9948,0,FALSE,"b",0,1,7.3,4.6,6,4.3,1
"283","b03_nsavchenko",15,"SC",4.3,NA,2.1,2.3,"accept",7965,5.7,TRUE,"b",1,0,4.1,8,4.2,4.4,0
"284","b03_nsavchenko",15,"NC",4.4,NA,4,NA,"accept",6625,5.6,TRUE,"b",1,1,4.6,4.3,5.1,6,1
"285","b03_nsavchenko",15,"BC",6,8.5,3.1,NA,"reject",7723,0,FALSE,"b",0,1,8,4.4,6.2,4.2,0
"286","b03_nsavchenko",16,"SC",4.2,NA,2,2.2,"accept",6876,5.8,TRUE,"b",1,0,4.3,6,3.3,5.1,1
"287","b03_nsavchenko",16,"NC",5.1,NA,0,NA,"accept",7558,4.9,TRUE,"b",1,1,4.4,4.2,4.9,6.2,0
"288","b03_nsavchenko",16,"BC",6.2,8,1,NA,"reject",5990,0,FALSE,"b",0,1,6,5.1,8.2,3.3,1
"289","b03_nsavchenko",17,"SC",3.3,NA,2.7,3,"accept",7198,6.7,TRUE,"b",1,0,4.2,6.2,3,4.9,1
"290","b03_nsavchenko",17,"NC",4.9,NA,3.6,NA,"accept",7641,5.1,TRUE,"b",1,1,5.1,3.3,4.6,8.2,1
"291","b03_nsavchenko",17,"BC",8.2,8.1,0,NA,"accept",7211,1.8,TRUE,"b",0,1,6.2,4.9,8.3,3,1
"292","b03_nsavchenko",18,"SC",3,NA,1,3.4,"accept",7311,7,TRUE,"b",1,1,3.3,8.2,3.2,4.6,1
"293","b03_nsavchenko",18,"NC",4.6,NA,3,NA,"accept",7467,5.4,TRUE,"b",1,1,4.9,3,5,8.3,1
"294","b03_nsavchenko",18,"BC",8.3,8.5,4.6,NA,"reject",7848,0,FALSE,"b",1,1,8.2,4.6,8.3,3.2,0
"295","b03_nsavchenko",19,"SC",3.2,NA,2.6,3.2,"accept",8921,6.8,TRUE,"b",1,0,3,8.3,3,5,0
"296","b03_nsavchenko",19,"NC",5,NA,1,NA,"accept",7614,5,TRUE,"b",1,1,4.6,3.2,5,8.3,0
"297","b03_nsavchenko",19,"BC",8.3,8.5,4,NA,"reject",7801,0,FALSE,"b",0,1,8.3,5,8.1,3,0
"298","b03_nsavchenko",20,"SC",3,NA,2,0,"accept",8969,7,TRUE,"b",1,0,3.2,8.3,3.1,5,1
"299","b03_nsavchenko",20,"NC",5,NA,1,NA,"accept",7126,5,TRUE,"b",1,1,5,3,5,8.1,1
"300","b03_nsavchenko",20,"BC",8.1,7,0,NA,"accept",7134,1.9,TRUE,"b",0,1,8.3,5,8.2,3.1,0
"301","b03_nsavchenko",21,"SC",3.1,NA,4.6,0.1,"accept",8904,6.9,TRUE,"b",1,1,3,8.1,3.1,5,0
"302","b03_nsavchenko",21,"NC",5,NA,0,NA,"accept",6839,5,TRUE,"b",1,1,5,3.1,4.9,8.2,1
"303","b03_nsavchenko",21,"BC",8.2,7.7,0.8,NA,"accept",7092,1.8,TRUE,"b",1,1,8.1,5,5.1,3.1,0
"304","b03_nsavchenko",22,"SC",3.1,NA,4.3,0,"accept",6235,6.9,TRUE,"b",1,1,3.1,8.2,2.7,4.9,1
"305","b03_nsavchenko",22,"NC",4.9,NA,4,NA,"accept",7159,5.1,TRUE,"b",1,1,5,3.1,4.8,5.1,1
"306","b03_nsavchenko",22,"BC",5.1,7.1,7.9,NA,"reject",6442,0,FALSE,"b",1,1,8.2,4.9,8.1,2.7,1
"307","b03_nsavchenko",23,"SC",2.7,NA,0.1,1.3,"accept",7386,7.3,TRUE,"b",1,0,3.1,5.1,2.5,4.8,1
"308","b03_nsavchenko",23,"NC",4.8,NA,0.1,NA,"accept",6683,5.2,TRUE,"b",1,1,4.9,2.7,4.9,8.1,1
"309","b03_nsavchenko",23,"BC",8.1,7.5,1,NA,"accept",7546,1.9,TRUE,"b",0,1,5.1,4.8,8.1,2.5,1
"310","b03_nsavchenko",24,"SC",2.5,NA,1,3,"accept",6236,7.5,TRUE,"b",1,1,2.7,8.1,2.4,4.9,1
"311","b03_nsavchenko",24,"NC",4.9,NA,3,NA,"accept",6476,5.1,TRUE,"b",1,1,4.8,2.5,4.9,8.1,0
"312","b03_nsavchenko",24,"BC",8.1,9,0.1,NA,"reject",7544,0,FALSE,"b",1,1,8.1,4.9,8.2,2.4,1
"313","b03_nsavchenko",25,"SC",2.4,NA,4.2,4.1,"reject",6596,0,FALSE,"b",1,0,2.5,8.1,2.8,4.9,1
"314","b03_nsavchenko",25,"NC",4.9,NA,5,NA,"reject",7419,0,FALSE,"b",1,0,4.9,2.4,5,8.2,1
"315","b03_nsavchenko",25,"BC",8.2,4.5,4.9,NA,"accept",6893,1.8,TRUE,"b",0,0,8.1,4.9,8,2.8,1
"316","b03_nsavchenko",26,"SC",2.8,NA,2,3.5,"accept",8444,7.2,TRUE,"b",0,1,2.4,8.2,2.6,5,1
"317","b03_nsavchenko",26,"NC",5,NA,3,NA,"accept",6530,5,TRUE,"b",0,1,4.9,2.8,5,8,1
"318","b03_nsavchenko",26,"BC",8,6.9,5,NA,"accept",9075,2,TRUE,"b",1,1,8.2,5,8.2,2.6,1
"319","b03_nsavchenko",27,"SC",2.6,NA,5,4,"reject",5948,0,FALSE,"b",1,1,2.8,8,2.9,5,1
"320","b03_nsavchenko",27,"NC",5,NA,4,NA,"accept",7084,5,TRUE,"b",1,0,5,2.6,5.1,8.2,1
"321","b03_nsavchenko",27,"BC",8.2,5.9,0.1,NA,"accept",9587,1.8,TRUE,"b",1,1,8,5,8.2,2.9,0
"322","b03_nsavchenko",28,"SC",2.9,NA,3,4.6,"reject",6482,0,FALSE,"b",0,1,2.6,8.2,3.1,5.1,1
"323","b03_nsavchenko",28,"NC",5.1,NA,6.8,NA,"reject",6745,0,FALSE,"b",1,0,5,2.9,4.9,8.2,0
"324","b03_nsavchenko",28,"BC",8.2,6.2,4.3,NA,"accept",6347,1.8,TRUE,"b",1,0,8.2,5.1,8,3.1,1
"325","b03_nsavchenko",29,"SC",3.1,NA,0,2,"accept",6909,6.9,TRUE,"b",0,1,2.9,8.2,3.7,4.9,1
"326","b03_nsavchenko",29,"NC",4.9,NA,4,NA,"accept",12052,5.1,TRUE,"b",0,1,5.1,3.1,5,8,0
"327","b03_nsavchenko",29,"BC",8,7.5,6,NA,"accept",8103,2,TRUE,"b",1,1,8.2,4.9,8,3.7,1
"328","b03_nsavchenko",30,"SC",3.7,NA,3.9,3.5,"accept",12164,6.3,TRUE,"b",1,1,3.1,8,3.3,5,0
"329","b03_nsavchenko",30,"NC",5,NA,2.6,NA,"accept",7247,5,TRUE,"b",1,1,4.9,3.7,5,8,0
"330","b03_nsavchenko",30,"BC",8,7.2,2.5,NA,"accept",7619,2,TRUE,"b",1,1,8,5,8.2,3.3,1
"331","b03_nsavchenko",31,"SC",3.3,NA,2,3.6,"accept",6526,6.7,TRUE,"b",1,1,3.7,8,3.3,5,1
"332","b03_nsavchenko",31,"NC",5,NA,4,NA,"accept",12241,5,TRUE,"b",1,1,5,3.3,5.1,8.2,1
"333","b03_nsavchenko",31,"BC",8.2,8.1,5.2,NA,"accept",10960,1.8,TRUE,"b",1,1,8,5,8,3.3,0
"334","b03_nsavchenko",32,"SC",3.3,NA,1,0.1,"accept",8776,6.7,TRUE,"b",1,1,3.3,8.2,3.2,5.1,1
"335","b03_nsavchenko",32,"NC",5.1,NA,3,NA,"accept",7486,4.9,TRUE,"b",1,1,5,3.3,5,8,0
"336","b03_nsavchenko",32,"BC",8,7.2,0.1,NA,"accept",7595,2,TRUE,"b",1,1,8.2,5.1,8.1,3.2,1
"337","b03_nsavchenko",33,"SC",3.2,NA,2,4.8,"accept",8798,6.8,TRUE,"b",1,1,3.3,8,3.1,5,1
"338","b03_nsavchenko",33,"NC",5,NA,4.3,NA,"accept",8118,5,TRUE,"b",1,1,5.1,3.2,5.1,8.1,1
"339","b03_nsavchenko",33,"BC",8.1,7.1,2.9,NA,"accept",8494,1.9,TRUE,"b",1,1,8,5,8.1,3.1,0
"340","b03_nsavchenko",34,"SC",3.1,NA,2,4,"accept",6597,6.9,TRUE,"b",1,1,3.2,8.1,3.1,5.1,1
"341","b03_nsavchenko",34,"NC",5.1,NA,5,NA,"accept",7294,4.9,TRUE,"b",1,1,5,3.1,5.1,8.1,0
"342","b03_nsavchenko",34,"BC",8.1,7.9,4.8,NA,"accept",6366,1.9,TRUE,"b",1,1,8.1,5.1,8.1,3.1,1
"343","b03_nsavchenko",35,"SC",3.1,NA,2,0.3,"accept",7381,6.9,TRUE,"b",1,1,3.1,8.1,3.1,5.1,1
"344","b03_nsavchenko",35,"NC",5.1,NA,2.3,NA,"accept",7595,4.9,TRUE,"b",1,1,5.1,3.1,4.9,8.1,1
"345","b03_nsavchenko",35,"BC",8.1,7.2,2.4,NA,"accept",8999,1.9,TRUE,"b",1,1,8.1,5.1,8.2,3.1,1
"346","b03_nsavchenko",36,"SC",3.1,NA,3,3.5,"accept",8604,6.9,TRUE,"b",1,1,3.1,8.1,2.9,4.9,1
"347","b03_nsavchenko",36,"NC",4.9,NA,4,NA,"accept",7365,5.1,TRUE,"b",1,1,5.1,3.1,5.2,8.2,1
"348","b03_nsavchenko",36,"BC",8.2,8,0,NA,"accept",6004,1.8,TRUE,"b",1,1,8.1,4.9,8,2.9,0
"349","b03_nsavchenko",37,"SC",2.9,NA,2.8,3,"accept",6605,7.1,TRUE,"b",1,1,3.1,8.2,3,5.2,1
"350","b03_nsavchenko",37,"NC",5.2,NA,0,NA,"accept",6819,4.8,TRUE,"b",1,1,4.9,2.9,4.9,8,0
"351","b03_nsavchenko",37,"BC",8,8.2,7,NA,"reject",8597,0,FALSE,"b",1,1,8.2,5.2,8,3,1
"352","b03_nsavchenko",38,"SC",3,NA,4,0,"accept",6903,7,TRUE,"b",1,0,2.9,8,2.9,4.9,0
"353","b03_nsavchenko",38,"NC",4.9,NA,2,NA,"accept",8014,5.1,TRUE,"b",1,1,5.2,3,5,8,1
"354","b03_nsavchenko",38,"BC",8,8.2,7.5,NA,"reject",7956,0,FALSE,"b",0,1,8,4.9,8.1,2.9,0
"355","b03_nsavchenko",39,"SC",2.9,NA,2.1,2.3,"accept",7411,7.1,TRUE,"b",1,0,3,8,3,5,1
"356","b03_nsavchenko",39,"NC",5,NA,4,NA,"accept",6090,5,TRUE,"b",1,1,4.9,2.9,4.9,8.1,0
"357","b03_nsavchenko",39,"BC",8.1,8.5,3.1,NA,"reject",7591,0,FALSE,"b",0,1,8,5,8.1,3,1
"358","b03_nsavchenko",40,"SC",3,NA,2,2.2,"accept",8465,7,TRUE,"b",1,0,2.9,8.1,NA,4.9,0
"359","b03_nsavchenko",40,"NC",4.9,NA,0,NA,"accept",6532,5.1,TRUE,"b",1,1,5,3,NA,8.1,1
"360","b03_nsavchenko",40,"BC",8.1,8,1,NA,"accept",9355,1.9,TRUE,"b",0,1,8.1,4.9,NA,NA,0
"361","b04_amenschikova",1,"SC",5.3,NA,1,4.5,"accept",7718,4.7,TRUE,"b",NA,NA,NA,NA,5.1,6.9,NA
"362","b04_amenschikova",1,"BC",6.9,5,5,NA,"accept",8396,3.1,TRUE,"b",NA,1,NA,5.3,7.3,6.1,NA
"363","b04_amenschikova",1,"NC",6.1,NA,3.6,NA,"accept",10635,3.9,TRUE,"b",NA,1,NA,6.9,6,5.1,NA
"364","b04_amenschikova",2,"SC",5.1,NA,3,5.6,"accept",11113,4.9,TRUE,"b",1,1,5.3,6.1,3.7,7.3,1
"365","b04_amenschikova",2,"BC",7.3,7,6.5,NA,"accept",9211,2.7,TRUE,"b",1,1,6.9,5.1,5.4,6,0
"366","b04_amenschikova",2,"NC",6,NA,4.5,NA,"accept",11153,4,TRUE,"b",1,1,6.1,7.3,6.4,3.7,1
"367","b04_amenschikova",3,"SC",3.7,NA,2.6,4,"accept",9335,6.3,TRUE,"b",1,1,5.1,6,4.4,5.4,1
"368","b04_amenschikova",3,"BC",5.4,8,5,NA,"reject",6738,0,FALSE,"b",1,1,7.3,3.7,7.8,6.4,1
"369","b04_amenschikova",3,"NC",6.4,NA,1,NA,"accept",7206,3.6,TRUE,"b",1,0,6,5.4,6.3,4.4,0
"370","b04_amenschikova",4,"SC",4.4,NA,0.1,3.2,"accept",9529,5.6,TRUE,"b",1,1,3.7,6.4,3.8,7.8,0
"371","b04_amenschikova",4,"BC",7.8,7.7,6,NA,"accept",9031,2.2,TRUE,"b",0,1,5.4,4.4,7.2,6.3,1
"372","b04_amenschikova",4,"NC",6.3,NA,0.1,NA,"accept",7718,3.7,TRUE,"b",1,1,6.4,7.8,7.4,3.8,1
"373","b04_amenschikova",5,"SC",3.8,NA,5.3,0.1,"accept",8179,6.2,TRUE,"b",1,1,4.4,6.3,4.9,7.2,1
"374","b04_amenschikova",5,"BC",7.2,7.3,2.8,NA,"reject",8178,0,FALSE,"b",1,1,7.8,3.8,7.5,7.4,1
"375","b04_amenschikova",5,"NC",7.4,NA,6.9,NA,"accept",7540,2.6,TRUE,"b",1,0,6.3,7.2,5.9,4.9,0
"376","b04_amenschikova",6,"SC",4.9,NA,4.1,0.1,"accept",8038,5.1,TRUE,"b",1,1,3.8,7.4,2.5,7.5,0
"377","b04_amenschikova",6,"BC",7.5,6.2,2.5,NA,"accept",10633,2.5,TRUE,"b",0,1,7.2,4.9,7,5.9,1
"378","b04_amenschikova",6,"NC",5.9,NA,4.5,NA,"accept",6312,4.1,TRUE,"b",1,1,7.4,7.5,5.9,2.5,1
"379","b04_amenschikova",7,"SC",2.5,NA,3.9,3.5,"reject",9352,0,FALSE,"b",1,1,4.9,5.9,4.2,7,1
"380","b04_amenschikova",7,"BC",7,7,3,NA,"accept",8619,3,TRUE,"b",1,0,7.5,2.5,6.3,5.9,1
"381","b04_amenschikova",7,"NC",5.9,NA,4,NA,"accept",9088,4.1,TRUE,"b",1,1,5.9,7,6.7,4.2,1
"382","b04_amenschikova",8,"SC",4.2,NA,3.8,4,"accept",7662,5.8,TRUE,"b",0,1,2.5,5.9,4.9,6.3,1
"383","b04_amenschikova",8,"BC",6.3,6.6,3,NA,"reject",7272,0,FALSE,"b",1,1,7,4.2,7.4,6.7,1
"384","b04_amenschikova",8,"NC",6.7,NA,4.3,NA,"accept",8397,3.3,TRUE,"b",1,0,5.9,6.3,6,4.9,0
"385","b04_amenschikova",9,"SC",4.9,NA,3.2,0.1,"accept",7613,5.1,TRUE,"b",1,1,4.2,6.7,3.8,7.4,0
"386","b04_amenschikova",9,"BC",7.4,7.9,5,NA,"reject",8056,0,FALSE,"b",0,1,6.3,4.9,7.6,6,1
"387","b04_amenschikova",9,"NC",6,NA,3,NA,"accept",9251,4,TRUE,"b",1,0,6.7,7.4,6.9,3.8,1
"388","b04_amenschikova",10,"SC",3.8,NA,3.2,4.5,"accept",7006,6.2,TRUE,"b",1,1,4.9,6,4.4,7.6,1
"389","b04_amenschikova",10,"BC",7.6,7.6,6,NA,"reject",9750,0,FALSE,"b",0,1,7.4,3.8,7.7,6.9,1
"390","b04_amenschikova",10,"NC",6.9,NA,3.1,NA,"accept",8893,3.1,TRUE,"b",1,0,6,7.6,6.8,4.4,0
"391","b04_amenschikova",11,"SC",4.4,NA,2.8,0.1,"accept",8753,5.6,TRUE,"b",1,1,3.8,6.9,4.1,7.7,0
"392","b04_amenschikova",11,"BC",7.7,8.2,4.5,NA,"reject",10618,0,FALSE,"b",0,1,7.6,4.4,8.1,6.8,1
"393","b04_amenschikova",11,"NC",6.8,NA,4.5,NA,"accept",9106,3.2,TRUE,"b",1,0,6.9,7.7,6.3,4.1,1
"394","b04_amenschikova",12,"SC",4.1,NA,2,4.6,"accept",9416,5.9,TRUE,"b",1,1,4.4,6.8,3.6,8.1,1
